Date,open,high,low,close
8/29/13,0.8149995,0.8445825,0.8115615,0.8321865
8/30/13,0.8345825,0.8351035,0.8078115,0.8166655
9/3/13,0.8364575,0.8476035,0.8196865,0.8301035
9/4/13,0.83802,0.86052,0.83177,0.8571865
9/5/13,0.8584365,0.8682285,0.857395,0.8609365
9/6/13,0.869374,0.877499,0.8351035,0.8640615
9/9/13,0.87427,0.898645,0.87427,0.8944785
9/10/13,0.9102075,0.911249,0.89802,0.90802
9/11/13,0.8901035,0.9038535,0.886042,0.9034365
9/12/13,0.90302,0.9088915,0.8950775,0.899374
9/13/13,0.903749,0.9053115,0.8878115,0.902291
9/16/13,0.924478,0.92479,0.888749,0.8946865
9/17/13,0.899791,0.915849,0.899791,0.9126035
9/18/13,0.9164575,0.950728,0.911145,0.946145
9/19/13,0.953645,0.958853,0.947377,0.951978
9/20/13,0.95927,0.961666,0.94052,0.9415615
9/23/13,0.9547905,0.957072,0.922916,0.936249
9/24/13,0.9427075,0.951353,0.9270825,0.9364575
9/25/13,0.9378115,0.9421865,0.921145,0.927603
9/26/13,0.938541,0.9546865,0.936874,0.948853
9/27/13,0.933124,0.9495825,0.9278115,0.944374
9/30/13,0.915416,0.9447905,0.906145,0.9384365
10/1/13,0.93802,0.9678115,0.9370825,0.9665605
10/2/13,0.9459365,0.9691655,0.9440615,0.9647905
10/3/13,0.961353,0.9672905,0.9159365,0.931249
10/4/13,0.9307285,0.9590615,0.9291655,0.9552075
10/7/13,0.9309365,0.9535405,0.92927,0.9315615
10/8/13,0.931249,0.933567,0.87677,0.8788535
10/9/13,0.883645,0.884895,0.8478115,0.869166
10/10/13,0.8969785,0.930103,0.8964575,0.924374
10/11/13,0.917395,0.9479155,0.916978,0.9452075
10/14/13,0.9284365,0.965624,0.9260405,0.9647905
10/15/13,0.9629155,0.9776035,0.9510405,0.954478
10/16/13,0.9672905,0.9885405,0.9657285,0.987082
10/17/13,0.97302,1.004895,0.971353,1.0030195
10/18/13,1.0309365,1.0537385,1.0228115,1.052603
10/21/13,1.058645,1.0673935,1.0495835,1.058645
10/22/13,1.0703115,1.081447,1.04427,1.0622905
10/23/13,1.0485405,1.054478,1.0295825,1.0452075
10/24/13,1.0459365,1.064999,1.041874,1.058228
10/25/13,1.0885405,1.0953115,1.0659365,1.079374
10/28/13,1.0809365,1.086353,1.0673845,1.0815615
10/29/13,1.091978,1.095207,1.0729155,1.0867695
10/30/13,1.0985405,1.103332,1.068853,1.0833325
10/31/13,1.0760405,1.096249,1.0645825,1.076353
11/1/13,1.085728,1.090624,1.061249,1.0758325
11/4/13,1.087499,1.087499,1.0702085,1.0810405
11/5/13,1.068853,1.092706,1.059895,1.085624
11/6/13,1.098228,1.099582,1.0739575,1.083749
11/7/13,1.084374,1.0890615,1.02052,1.023645
11/8/13,1.034374,1.065103,1.025728,1.0640615
11/11/13,1.057395,1.068124,1.0487595,1.0589575
11/12/13,1.0496865,1.068853,1.0479155,1.0641655
11/13/13,1.0439575,1.1026365,1.043228,1.1022905
11/14/13,1.0934365,1.115207,1.0873945,1.110832
11/15/13,1.114582,1.11953,1.105832,1.1185405
11/18/13,1.1179155,1.1253115,1.08052,1.087603
11/19/13,1.0846865,1.099999,1.071874,1.076874
11/20/13,1.086249,1.0978105,1.059895,1.069374
11/21/13,1.081978,1.104478,1.079999,1.102082
11/22/13,1.1079155,1.1205195,1.104899,1.119478
11/25/13,1.130624,1.135207,1.1191655,1.126874
11/26/13,1.128957,1.1534365,1.120832,1.1455195
11/27/13,1.1521865,1.1698945,1.1492695,1.1684365
11/29/13,1.182499,1.194582,1.179582,1.187603
12/2/13,1.194374,1.199478,1.174582,1.180207
12/3/13,1.176978,1.1860405,1.1631605,1.1767695
12/4/13,1.161978,1.191457,1.1505195,1.1797905
12/5/13,1.1836445,1.1865615,1.166199,1.1761445
12/6/13,1.204478,1.208228,1.183749,1.2004155
12/9/13,1.214582,1.2229155,1.2090615,1.2147905
12/10/13,1.2086445,1.219478,1.205832,1.212603
12/11/13,1.211874,1.217603,1.1610405,1.1672905
12/12/13,1.167707,1.175832,1.1541655,1.1578115
12/13/13,1.173124,1.1748945,1.146249,1.1522905
12/16/13,1.168931,1.191249,1.166978,1.172082
12/17/13,1.172082,1.179582,1.1578115,1.1646865
12/18/13,1.167707,1.2078115,1.1171865,1.2048945
12/19/13,1.198228,1.1990615,1.178749,1.1940615
12/20/13,1.199999,1.2385405,1.198957,1.229999
12/23/13,1.2605195,1.2697905,1.250207,1.2697905
12/24/13,1.2698945,1.2736145,1.2637485,1.271561
12/26/13,1.277603,1.2868735,1.2709375,1.283957
12/27/13,1.288332,1.2906235,1.269582,1.274582
12/30/13,1.2679155,1.273436,1.257811,1.2679155
12/31/13,1.275311,1.292811,1.273957,1.292811
1/2/14,1.275103,1.2760405,1.251457,1.262603
1/3/14,1.2623945,1.265936,1.234374,1.235103
1/6/14,1.2361445,1.239999,1.207707,1.221978
1/7/14,1.2378115,1.2604155,1.2315615,1.2536445
1/8/14,1.2555195,1.2736435,1.247499,1.2630195
1/9/14,1.276353,1.277707,1.237749,1.2499985
1/10/14,1.260207,1.2667655,1.232082,1.2624985
1/13/14,1.2573945,1.2704155,1.1921865,1.206353
1/14/14,1.2190615,1.2779155,1.218749,1.2754155
1/15/14,1.2905195,1.3141655,1.2874985,1.305207
1/16/14,1.303436,1.312811,1.2969975,1.3079155
1/17/14,1.2955195,1.3062485,1.2755195,1.284686
1/21/14,1.3091655,1.3156235,1.281457,1.313436
1/22/14,1.3236445,1.333332,1.3124985,1.3256235
1/23/14,1.3118735,1.3124985,1.283332,1.309686
1/24/14,1.290207,1.297082,1.231874,1.232082
1/27/14,1.2335405,1.239374,1.170832,1.196249
1/28/14,1.177707,1.198957,1.1729155,1.195832
1/29/14,1.1641655,1.190207,1.149582,1.158124
1/30/14,1.1997905,1.232707,1.195624,1.2191655
1/31/14,1.179582,1.228124,1.176249,1.210624
2/3/14,1.203957,1.2212365,1.118124,1.1304155
2/4/14,1.144374,1.165207,1.134374,1.152499
2/5/14,1.140624,1.155207,1.1041655,1.141874
2/6/14,1.1535405,1.190624,1.1516655,1.185624
2/7/14,1.206457,1.2523905,1.196249,1.2485405
2/10/14,1.2491655,1.2731235,1.246457,1.271457
2/11/14,1.2787485,1.3223405,1.2756235,1.3149985
2/12/14,1.3229155,1.3312485,1.310832,1.3212485
2/13/14,1.2929155,1.355207,1.2924985,1.355207
2/14/14,1.353332,1.3691655,1.338957,1.3591655
2/18/14,1.3660405,1.387705,1.3566655,1.3804155
2/19/14,1.3722905,1.381457,1.3429155,1.350207
2/20/14,1.353332,1.3779155,1.337082,1.3697905
2/21/14,1.382707,1.388857,1.3599985,1.362707
2/24/14,1.3710405,1.4049985,1.366663,1.3866655
2/25/14,1.3922905,1.4004155,1.3685405,1.3816655
2/26/14,1.3937485,1.405207,1.3616655,1.377082
2/27/14,1.3785405,1.4085405,1.3721755,1.4041655
2/28/14,1.4043735,1.4287485,1.3631235,1.397082
3/3/14,1.3591655,1.3791655,1.3318735,1.366457
3/4/14,1.412707,1.428332,1.409582,1.421457
3/5/14,1.4281235,1.43979,1.4187485,1.4331235
3/6/14,1.441665,1.445415,1.4131255,1.427707
3/7/14,1.4431235,1.44604,1.3862485,1.4072905
3/10/14,1.4049985,1.4131235,1.3837485,1.410207
3/11/14,1.421457,1.431665,1.3804155,1.392707
3/12/14,1.3743735,1.4104155,1.358332,1.408332
3/13/14,1.423957,1.4256235,1.329582,1.3485405
3/14/14,1.333957,1.352707,1.319186,1.320832
3/17/14,1.3454155,1.375832,1.343957,1.3560405
3/18/14,1.360207,1.408957,1.3593735,1.4047905
3/19/14,1.4060405,1.4099985,1.3541655,1.3816655
3/20/14,1.3687485,1.405207,1.3599985,1.3924985
3/21/14,1.4154155,1.4187465,1.335207,1.341457
3/24/14,1.3581235,1.360603,1.2710405,1.307707
3/25/14,1.3287485,1.352707,1.287707,1.3197905
3/26/14,1.340207,1.3481235,1.2685405,1.269582
3/27/14,1.264582,1.280832,1.2266655,1.247082
3/28/14,1.2593735,1.295832,1.2447905,1.255207
3/31/14,1.2837485,1.306457,1.279582,1.280207
4/1/14,1.300832,1.3512485,1.2993735,1.349582
4/2/14,1.3668735,1.370205,1.3412485,1.360207
4/3/14,1.3643735,1.3699985,1.3041655,1.3281235
4/4/14,1.3516655,1.3574985,1.210832,1.222707
4/7/14,1.198332,1.2310405,1.1610405,1.1860405
4/8/14,1.1904155,1.223332,1.1772905,1.2191655
4/9/14,1.232082,1.2833635,1.222707,1.2816655
4/10/14,1.2841655,1.2843735,1.152499,1.163332
4/11/14,1.131457,1.175624,1.114582,1.122707
4/14/14,1.1504155,1.165624,1.116457,1.1479155
4/15/14,1.1591655,1.1785405,1.087082,1.159374
4/16/14,1.1891655,1.204999,1.160832,1.204374
4/17/14,1.192499,1.2235405,1.1822905,1.204999
4/21/14,1.214582,1.232499,1.197353,1.2322905
4/22/14,1.243957,1.270832,1.2391675,1.2624985
4/23/14,1.2616655,1.262707,1.226457,1.228124
4/24/14,1.2897905,1.2899985,1.223749,1.2643735
4/25/14,1.2410405,1.2453865,1.194478,1.203332
4/28/14,1.219374,1.2410385,1.158124,1.216249
4/29/14,1.225832,1.250207,1.208226,1.243124
4/30/14,1.227707,1.25708,1.2166675,1.2541655
5/1/14,1.2597905,1.285832,1.2499985,1.2654155
5/2/14,1.276457,1.2843735,1.2489155,1.2591655
5/5/14,1.2354155,1.2779155,1.226249,1.277082
5/6/14,1.271457,1.273332,1.226374,1.227707
5/7/14,1.237082,1.2388635,1.173749,1.2166655
5/8/14,1.204582,1.257082,1.195832,1.212499
5/9/14,1.211249,1.2291655,1.1872905,1.2266655
5/12/14,1.248957,1.2881235,1.2453155,1.286457
5/13/14,1.2910405,1.3043735,1.282082,1.2891655
5/14/14,1.2785405,1.2929155,1.260832,1.2699985
5/15/14,1.2685405,1.2754155,1.215832,1.240624
5/16/14,1.243332,1.2662485,1.2191655,1.2637485
5/19/14,1.2524985,1.2960405,1.246509,1.290832
5/20/14,1.2891655,1.3024985,1.2604155,1.2766655
5/21/14,1.2824985,1.3143735,1.280832,1.312707
5/22/14,1.3162485,1.340832,1.310961,1.328957
5/23/14,1.334582,1.3593735,1.3256215,1.3587485
5/27/14,1.377707,1.410207,1.3735405,1.4097905
5/28/14,1.4085405,1.414582,1.393332,1.396457
5/29/14,1.412082,1.42479,1.403255,1.42479
5/30/14,1.42479,1.430832,1.4016655,1.423561
6/2/14,1.429165,1.4299775,1.3924985,1.4199985
6/3/14,1.4054155,1.424582,1.4004155,1.417915
6/4/14,1.4066655,1.4399985,1.400211,1.432915
6/5/14,1.4374985,1.477707,1.422707,1.470207
6/6/14,1.4874985,1.495415,1.47729,1.493957
6/9/14,1.497082,1.5024985,1.4793735,1.4912485
6/10/14,1.4868735,1.50104,1.48229,1.49979
6/11/14,1.482915,1.5043735,1.47979,1.4974985
6/12/14,1.48854,1.493332,1.441665,1.458332
6/13/14,1.477082,1.48104,1.451457,1.468332
6/16/14,1.4637485,1.486457,1.4529175,1.4737485
6/17/14,1.471457,1.4881235,1.4633525,1.475832
6/18/14,1.4818735,1.507082,1.454582,1.502707
6/19/14,1.5081235,1.510832,1.478082,1.4968735
6/20/14,1.500207,1.507915,1.491665,1.50229
6/23/14,1.5018735,1.505415,1.4912485,1.503957
6/24/14,1.503957,1.5413775,1.4868755,1.49979
6/25/14,1.4887485,1.5352045,1.48854,1.527082
6/26/14,1.5312485,1.5312485,1.49479,1.5312485
6/27/14,1.525207,1.550832,1.5243735,1.546457
6/30/14,1.549165,1.5699985,1.545415,1.557915
7/1/14,1.57354,1.6218735,1.5724985,1.6102065
7/2/14,1.61229,1.62479,1.607915,1.6164565
7/3/14,1.6327065,1.6474985,1.6200775,1.6474985
7/7/14,1.6414565,1.6483315,1.6239565,1.631665
7/8/14,1.6239565,1.6268735,1.553957,1.57479
7/9/14,1.5864565,1.61354,1.572915,1.610415
7/10/14,1.548332,1.612915,1.541457,1.5952065
7/11/14,1.6045815,1.6237485,1.59104,1.622915
7/14/14,1.64479,1.6639565,1.63729,1.6539565
7/15/14,1.6608315,1.6678235,1.6006235,1.636665
7/16/14,1.671665,1.6764565,1.6502065,1.6552065
7/17/14,1.6412485,1.659438,1.57354,1.589165
7/18/14,1.6162485,1.6668735,1.6083315,1.6643735
7/21/14,1.6527065,1.6662485,1.635665,1.6583315
7/22/14,1.6824985,1.6974985,1.6762485,1.6912485
7/23/14,1.706665,1.7281025,1.6987485,1.722915
7/24/14,1.7314565,1.73729,1.7093735,1.7168735
7/25/14,1.6920815,1.7033315,1.669886,1.6958315
7/28/14,1.700415,1.710415,1.6587065,1.697915
7/29/14,1.70854,1.71979,1.68479,1.6893735
7/30/14,1.716665,1.7264565,1.689165,1.7095815
7/31/14,1.666665,1.6745815,1.5974985,1.605415
8/1/14,1.595415,1.6212485,1.555209,1.5868735
8/4/14,1.5974985,1.6381235,1.579582,1.6193735
8/5/14,1.60104,1.61354,1.5599985,1.581457
8/6/14,1.552082,1.6070815,1.5481235,1.5787485
8/7/14,1.599165,1.609165,1.5466465,1.56354
8/8/14,1.571665,1.6020815,1.550415,1.5968735
8/11/14,1.6145815,1.640186,1.61229,1.6258315
8/12/14,1.6202065,1.6357815,1.5983315,1.6220815
8/13/14,1.6439565,1.67604,1.640415,1.67479
8/14/14,1.680415,1.7012485,1.67479,1.7006235
8/15/14,1.7274985,1.7370815,1.6764565,1.7237485
8/18/14,1.750415,1.76979,1.74479,1.765415
8/19/14,1.7777065,1.797498,1.7745815,1.7958315
8/20/14,1.78979,1.8052065,1.785623,1.7958315
8/21/14,1.79854,1.80729,1.7889565,1.80604
8/22/14,1.806665,1.8270815,1.795567,1.813123
8/25/14,1.839998,1.848123,1.819998,1.8333315
8/26/14,1.8408315,1.844373,1.82604,1.8395815
8/27/14,1.8408315,1.845623,1.827498,1.83979
8/28/14,1.8214565,1.839165,1.814165,1.83229
8/29/14,1.84604,1.853748,1.825417,1.853748
9/2/14,1.867915,1.870623,1.846665,1.869165
9/3/14,1.8827065,1.8839565,1.826248,1.8370815
9/4/14,1.849373,1.8770815,1.81729,1.831248
9/5/14,1.839998,1.861248,1.81104,1.8595815
9/8/14,1.859165,1.882915,1.843125,1.8689565
9/9/14,1.868748,1.8902065,1.811873,1.82354
9/10/14,1.829998,1.869165,1.814165,1.8658315
9/11/14,1.842915,1.865415,1.821665,1.864373
9/12/14,1.8583315,1.8593125,1.816873,1.834998
9/15/14,1.839998,1.8410295,1.764373,1.77979
9/16/14,1.76104,1.8370815,1.7552065,1.827915
9/17/14,1.82604,1.860415,1.803748,1.836873
9/18/14,1.852498,1.8770815,1.846667,1.8764565
9/19/14,1.901873,1.901873,1.8507275,1.87229
9/22/14,1.8595815,1.8595815,1.7970815,1.8214565
9/23/14,1.798748,1.830415,1.794165,1.805623
9/24/14,1.80979,1.865623,1.793123,1.864165
9/25/14,1.84479,1.85229,1.744165,1.7458315
9/26/14,1.763748,1.810415,1.75479,1.801665
9/29/14,1.7474985,1.8089565,1.7445815,1.795623
9/30/14,1.810415,1.8299775,1.777023,1.80229
10/1/14,1.788123,1.791665,1.699165,1.71604
10/2/14,1.714165,1.73104,1.650015,1.7152065
10/3/14,1.7449985,1.7870815,1.7274985,1.766873
10/6/14,1.780415,1.794998,1.73854,1.75479
10/7/14,1.7293735,1.7443735,1.679165,1.6806235
10/8/14,1.6839565,1.793123,1.6524985,1.7777065
10/9/14,1.7708315,1.7833315,1.6820815,1.689165
10/10/14,1.6595815,1.6893735,1.562707,1.562707
10/13/14,1.5562485,1.591186,1.486665,1.489582
10/14/14,1.520207,1.547707,1.477915,1.49229
10/15/14,1.422915,1.480205,1.3593735,1.460415
10/16/14,1.3691655,1.471457,1.367707,1.437707
10/17/14,1.491457,1.5318735,1.46604,1.493957
10/20/14,1.48854,1.56104,1.4816675,1.558332
10/21/14,1.6143735,1.6802065,1.604165,1.6802065
10/22/14,1.69604,1.70229,1.6508315,1.654165
10/23/14,1.704165,1.75604,1.6952065,1.72979
10/24/14,1.7370815,1.773748,1.7187485,1.7695815
10/27/14,1.7602065,1.783748,1.738361,1.776248
10/28/14,1.797915,1.855623,1.795019,1.855623
10/29/14,1.8364565,1.850623,1.79479,1.8333315
10/30/14,1.8089565,1.8577065,1.796873,1.84479
10/31/14,1.9377065,1.9404145,1.9027065,1.9208315
11/3/14,1.930623,1.9538815,1.9233315,1.940623
11/4/14,1.9189565,1.9341645,1.8795815,1.919998
11/5/14,1.9554145,1.957498,1.8995815,1.9197895
11/6/14,1.916873,1.938748,1.894473,1.936248
11/7/14,1.9479145,1.949998,1.902498,1.9314565
11/10/14,1.9341645,1.959998,1.9191645,1.951248
11/11/14,1.9541645,1.969998,1.9379145,1.9697895
11/12/14,1.9466645,1.986871,1.9466645,1.980623
11/13/14,1.9914565,2.0285395,1.978748,2.0060395
11/14/14,2.004998,2.0245815,1.984998,2.0245815
11/17/14,2.0102065,2.0241625,1.978123,2.005623
11/18/14,2.011873,2.059373,2.0116645,2.050623
11/19/14,2.0447895,2.0447895,1.9958315,2.0245815
11/20/14,1.9977065,2.055623,1.9927065,2.0514565
11/21/14,2.105831,2.110831,2.0433315,2.066248
11/24/14,2.079998,2.11375,2.0741645,2.1129145
11/25/14,2.1204145,2.139373,2.104373,2.1197895
11/26/14,2.1266645,2.1654145,2.1197915,2.163123
11/28/14,2.180623,2.2066645,2.175208,2.1954145
12/1/14,2.175206,2.1858105,2.092498,2.114373
12/2/14,2.1247895,2.153123,2.1097895,2.137081
12/3/14,2.1522895,2.1622895,2.113956,2.156456
12/4/14,2.146873,2.175831,2.123977,2.149998
12/5/14,2.162706,2.1710395,2.1372895,2.151456
12/8/14,2.133748,2.1622895,2.071248,2.104998
12/9/14,2.0302065,2.1285395,2.008748,2.1254145
12/10/14,2.1129145,2.128331,2.013123,2.022498
12/11/14,2.0416645,2.124998,2.0402065,2.0541645
12/12/14,1.9939565,2.063748,1.985623,1.986144
12/15/14,2.0158315,2.037973,1.906873,1.9266645
12/16/14,1.8883315,1.9727065,1.8302065,1.83104
12/17/14,1.8345815,1.9466645,1.828123,1.929373
12/18/14,2.0141645,2.0708335,1.997917,2.0708315
12/19/14,2.0770815,2.122498,2.062477,2.093956
12/22/14,2.0871855,2.114581,2.0835395,2.1129145
12/23/14,2.136248,2.136456,2.082498,2.092706
12/24/14,2.099373,2.118956,2.0932685,2.097081
12/26/14,2.112498,2.152498,2.1122895,2.139581
12/29/14,2.133748,2.1516645,2.1291645,2.139998
12/30/14,2.118956,2.1341625,2.086227,2.095831
12/31/14,2.104373,2.130206,2.0210395,2.0302065
1/2/15,2.059373,2.0860395,1.982498,2.0135395
1/5/15,1.984373,1.9916645,1.906248,1.9229145
1/6/15,1.9297895,1.9410375,1.8202065,1.846665
1/7/15,1.881873,1.929998,1.869165,1.9177065
1/8/15,1.9670815,2.0385395,1.9604145,2.0270815
1/9/15,2.0460395,2.0483315,1.9522895,1.9860395
1/12/15,1.999373,2.0045815,1.909165,1.924998
1/13/15,1.979373,2.041248,1.8770815,1.9233315
1/14/15,1.86229,1.919373,1.840415,1.893748
1/15/15,1.915415,1.9260395,1.810623,1.81854
1/16/15,1.8095815,1.8878295,1.800623,1.8833315
1/20/15,1.914998,1.9389565,1.8508525,1.924998
1/21/15,1.907498,1.9808315,1.8883335,1.954477
1/22/15,1.9791645,2.068748,1.9266645,2.0633315
1/23/15,2.0633315,2.095623,2.0445815,2.0770815
1/26/15,2.0708315,2.0812395,2.0379145,2.072498
1/27/15,1.9739565,1.9752065,1.8883315,1.9120815
1/28/15,1.9997895,2.006248,1.877915,1.879165
1/29/15,1.8727065,1.942902,1.824998,1.9335395
1/30/15,1.926873,1.971873,1.880415,1.889165
2/2/15,1.899373,1.9416645,1.8121025,1.938748
2/3/15,1.954998,1.9964565,1.9203815,1.9916645
2/4/15,1.9666645,2.0266645,1.9545815,1.9864565
2/5/15,2.000623,2.041873,1.9883315,2.0391645
2/6/15,2.0479145,2.0614565,1.979792,2.0020815
2/9/15,1.978123,2.0095815,1.9677065,1.979998
2/10/15,2.0164565,2.0822895,2.0054145,2.0747895
2/11/15,2.0822895,2.110831,2.0695815,2.098123
2/12/15,2.135831,2.1722895,2.1285395,2.171456
2/13/15,2.188748,2.2267125,2.177081,2.226248
2/17/15,2.225831,2.2360395,2.2097895,2.2322895
2/18/15,2.2247895,2.244581,2.214581,2.241873
2/19/15,2.236456,2.278956,2.2354145,2.2756225
2/20/15,2.270206,2.323956,2.2487165,2.3193725
2/23/15,2.3179145,2.3287475,2.301456,2.3285395
2/24/15,2.318331,2.340204,2.2972895,2.333331
2/25/15,2.3210395,2.3485395,2.2993725,2.314581
2/26/15,2.3212475,2.3527975,2.302081,2.3497895
2/27/15,2.347081,2.3512475,2.30746,2.3187475
3/2/15,2.3312475,2.3831225,2.330206,2.3812475
3/3/15,2.3604145,2.3668725,2.3028645,2.347081
3/4/15,2.3247895,2.3343415,2.2818725,2.3210395
3/5/15,2.3387475,2.3531225,2.304227,2.3312475
3/6/15,2.324581,2.3372475,2.235156,2.2510395
3/9/15,2.267081,2.2887475,2.2385395,2.272706
3/10/15,2.222706,2.223956,2.145831,2.146873
3/11/15,2.152706,2.162706,2.106248,2.1091645
3/12/15,2.103123,2.1572895,2.099373,2.149581
3/13/15,2.143956,2.1693705,2.0816645,2.121873
3/16/15,2.1454145,2.2041645,2.1383335,2.203123
3/17/15,2.1841645,2.223954,2.1697895,2.2154145
3/18/15,2.196456,2.3087475,2.161456,2.2791645
3/19/15,2.287081,2.3072895,2.2760395,2.290206
3/20/15,2.3447895,2.3672895,2.332706,2.337706
3/23/15,2.33031,2.348956,2.3179145,2.3181225
3/24/15,2.317706,2.350831,2.293331,2.294581
3/25/15,2.306456,2.3101145,2.134373,2.134373
3/26/15,2.0841645,2.150623,2.062623,2.116873
3/27/15,2.112706,2.154581,2.103956,2.1372895
3/30/15,2.1804145,2.218331,2.178956,2.2141645
3/31/15,2.193956,2.208123,2.141448,2.145623
4/1/15,2.142706,2.142706,2.0677065,2.109373
4/2/15,2.1135395,2.133331,2.092706,2.1129145
4/6/15,2.0747895,2.182079,2.0661415,2.163748
4/7/15,2.1610395,2.208331,2.1535395,2.153748
4/8/15,2.1554145,2.2135395,2.154581,2.204998
4/9/15,2.2029145,2.247706,2.178956,2.2460395
4/10/15,2.245623,2.2737475,2.228956,2.2729145
4/13/15,2.278956,2.3129145,2.248123,2.2560395
4/14/15,2.2510395,2.2679205,2.1985395,2.2366645
4/15/15,2.255831,2.2924975,2.245831,2.2762475
4/16/15,2.260831,2.2804145,2.250206,2.268331
4/17/15,2.203748,2.2222605,2.133748,2.1622895
4/20/15,2.195623,2.2706225,2.192081,2.258956
4/21/15,2.2991645,2.3099975,2.2804145,2.2879145
4/22/15,2.3056225,2.336456,2.2618725,2.3249975
4/23/15,2.3029145,2.3829145,2.3006225,2.3529145
4/24/15,2.425414,2.4568725,2.414977,2.4449975
4/27/15,2.4749975,2.4881225,2.4131225,2.4293725
4/28/15,2.434164,2.447914,2.3531225,2.4135395
4/29/15,2.3731225,2.415412,2.3293725,2.3674975
4/30/15,2.3281225,2.3572895,2.2210395,2.2562475
5/1/15,2.282081,2.349581,2.2812475,2.3474975
5/4/15,2.3668725,2.4006225,2.3531225,2.355831
5/5/15,2.3293725,2.3422895,2.2385395,2.2441645
5/6/15,2.2535395,2.2729145,2.150206,2.196248
5/7/15,2.193956,2.2524975,2.188331,2.233956
5/8/15,2.303331,2.3322895,2.2929145,2.315831
5/11/15,2.3222895,2.336662,2.285831,2.2904145
5/12/15,2.249373,2.293956,2.198123,2.260831
5/13/15,2.290206,2.3241645,2.2631225,2.2724975
5/14/15,2.3293725,2.3779145,2.3033395,2.3731225
5/15/15,2.3918725,2.4004145,2.3549975,2.3729145
5/18/15,2.3612475,2.416914,2.3554145,2.402081
5/19/15,2.411456,2.421664,2.383956,2.395206
5/20/15,2.4006225,2.442289,2.3618725,2.3991645
5/21/15,2.3874975,2.446039,2.3766645,2.4368725
5/22/15,2.428539,2.4556225,2.4237475,2.430206
5/26/15,2.4129145,2.422914,2.317081,2.3460395
5/27/15,2.366456,2.4662475,2.3518725,2.458956
5/28/15,2.443956,2.4612475,2.4193725,2.440831
5/29/15,2.436664,2.447289,2.3816645,2.399581
6/1/15,2.437289,2.441456,2.363331,2.4206225
6/2/15,2.395206,2.4343725,2.3597915,2.3985395
6/3/15,2.432706,2.4474975,2.4029145,2.419581
6/4/15,2.3799975,2.4253245,2.3429145,2.3668725
6/5/15,2.356456,2.3731225,2.3056225,2.348956
6/8/15,2.3443725,2.3499975,2.262706,2.277081
6/9/15,2.2604145,2.289581,2.213956,2.265831
6/10/15,2.2879145,2.3774975,2.280831,2.3556225
6/11/15,2.380831,2.4006225,2.3556225,2.3685395
6/12/15,2.3297895,2.3447895,2.300652,2.308331
6/15/15,2.2579145,2.2860395,2.218331,2.276456
6/16/15,2.2662475,2.3231225,2.264581,2.3112475
6/17/15,2.323956,2.3535395,2.286456,2.3306225
6/18/15,2.350206,2.444164,2.3487475,2.429164
6/19/15,2.436039,2.4424975,2.392081,2.392081
6/22/15,2.449789,2.471456,2.433539,2.449789
6/23/15,2.458331,2.4624975,2.424789,2.455831
6/24/15,2.446456,2.4774975,2.4158725,2.4181225
6/25/15,2.445206,2.4526765,2.3910395,2.4022895
6/26/15,2.400206,2.417706,2.328331,2.357706
6/29/15,2.274581,2.3166645,2.186477,2.1910395
6/30/15,2.2366645,2.2510395,2.191456,2.2160395
7/1/15,2.2760395,2.2904145,2.233331,2.261456
7/2/15,2.2818725,2.2890915,2.245206,2.2699975
7/6/15,2.223123,2.2885375,2.208331,2.250831
7/7/15,2.2572895,2.2729145,2.1335395,2.2622895
7/8/15,2.2172895,2.225831,2.135831,2.148956
7/9/15,2.235623,2.2379125,2.142706,2.142706
7/10/15,2.224998,2.2666645,2.205831,2.2422895
7/13/15,2.298956,2.365831,2.2985395,2.3568725
7/14/15,2.370206,2.4251475,2.366456,2.4041645
7/15/15,2.417914,2.441664,2.393331,2.4156225
7/16/15,2.473956,2.516664,2.459164,2.5099975
7/17/15,2.576039,2.6249975,2.5643725,2.624789
7/20/15,2.646664,2.682914,2.6195805,2.654164
7/21/15,2.6583305,2.668893,2.6258305,2.6468725
7/22/15,2.527914,2.5968725,2.5274975,2.5599975
7/23/15,2.5674975,2.5912475,2.510414,2.5293725
7/24/15,2.568956,2.574789,2.445414,2.4574975
7/27/15,2.4137475,2.4455185,2.3791645,2.3943725
7/28/15,2.428539,2.471039,2.3693725,2.4574975
7/29/15,2.4718725,2.5006225,2.444164,2.4849975
7/30/15,2.467289,2.531664,2.422914,2.519581
7/31/15,2.542706,2.5468725,2.494581,2.5118725
8/3/15,2.513331,2.532456,2.4374975,2.4887475
8/4/15,2.481664,2.4962475,2.4412495,2.472706
8/5/15,2.5137475,2.5787475,2.5056225,2.5306225
8/6/15,2.5356225,2.546664,2.3743725,2.4091645
8/7/15,2.3906225,2.4160395,2.3391645,2.399581
8/10/15,2.444789,2.496664,2.444789,2.4806225
8/11/15,2.4406225,2.470206,2.3454145,2.3860395
8/12/15,2.3379145,2.4243725,2.260206,2.407081
8/13/15,2.416664,2.451039,2.3824975,2.3962475
8/14/15,2.380206,2.4187475,2.367081,2.4091645
8/17/15,2.3906225,2.470206,2.3729145,2.468331
8/18/15,2.4543725,2.464581,2.4212475,2.428956
8/19/15,2.4062475,2.446664,2.340831,2.383331
8/20/15,2.3166645,2.3388685,2.1835395,2.187081
8/21/15,2.093748,2.146873,1.914998,1.914998
8/24/15,1.56354,1.9058315,1.360478,1.6881235
